latitude,longitude,city,numberofcalls,bouroughs,state,zipcode,location
40.72242119,-73.94999415,,25,BROOKLYN, NY,11222,Club/Bar/Restaurant
40.67638691,-73.89157433,,51,BROOKLYN, NY,11207,Club/Bar/Restaurant
40.77027188,-73.91883057,ASTORIA,51,QUEENS, NY,11102,Club/Bar/Restaurant
40.72010392,-73.9884703,NEW YORK,10,MANHATTAN, NY,10002,Club/Bar/Restaurant
40.68808605,-73.9867739,,10,BROOKLYN, NY,11201,Club/Bar/Restaurant
40.76452537,-73.91636115,ASTORIA,12,QUEENS, NY,11103,Club/Bar/Restaurant
40.74093692,-73.9921295,NEW YORK,36,MANHATTAN, NY,10010,Club/Bar/Restaurant
40.74361478,-73.98282205,NEW YORK,21,MANHATTAN, NY,10016,Club/Bar/Restaurant
40.71680457,-73.95458693,,10,BROOKLYN, NY,11211,Club/Bar/Restaurant
40.65262688,-74.00616265,,13,BROOKLYN, NY,11232,Club/Bar/Restaurant
40.75607293,-73.88055479,JACKSON HEIGHTS,161,QUEENS, NY,11372,Club/Bar/Restaurant
40.72787656,-73.98416105,NEW YORK,13,MANHATTAN, NY,10009,Club/Bar/Restaurant
40.75648955,-73.9664893,NEW YORK,25,MANHATTAN, NY,10022,Club/Bar/Restaurant
40.71070456,-73.96739965,,20,BROOKLYN, NY,11249,Club/Bar/Restaurant
40.77667983,-73.95104381,NEW YORK,18,MANHATTAN, NY,10028,Club/Bar/Restaurant
40.79806598,-73.96372343,NEW YORK,73,MANHATTAN, NY,10025,Club/Bar/Restaurant
40.80221094,-73.95696675,NEW YORK,44,MANHATTAN, NY,10026,Club/Bar/Restaurant
40.74225897,-73.98348641,NEW YORK,14,MANHATTAN, NY,10016,Club/Bar/Restaurant
40.72068841,-73.98711375,NEW YORK,29,MANHATTAN, NY,10002,Club/Bar/Restaurant
40.69120105,-73.82157618,SOUTH RICHMOND HILL,10,QUEENS, NY,11419,Club/Bar/Restaurant
40.71894075,-73.95653712,,12,BROOKLYN, NY,11211,Club/Bar/Restaurant
40.73908435,-74.00545255,NEW YORK,16,MANHATTAN, NY,10014,Club/Bar/Restaurant
40.75754542,-73.99256429,NEW YORK,13,MANHATTAN, NY,10036,Club/Bar/Restaurant
40.77738159,-73.94899244,NEW YORK,22,MANHATTAN, NY,10028,Club/Bar/Restaurant
40.75755914,-73.99254985,NEW YORK,34,MANHATTAN, NY,10036,Club/Bar/Restaurant
40.75453592,-73.96875699,NEW YORK,12,MANHATTAN, NY,10022,Club/Bar/Restaurant
40.7847389,-73.84577593,COLLEGE POINT,10,QUEENS, NY,11356,Club/Bar/Restaurant
40.72937008,-73.9871229,NEW YORK,69,MANHATTAN, NY,10003,Club/Bar/Restaurant
40.75820966,-73.99278079,NEW YORK,14,MANHATTAN, NY,10036,Club/Bar/Restaurant
40.70700314,-73.93244766,,28,BROOKLYN, NY,11206,Club/Bar/Restaurant
40.70393413,-73.94755188,,464,BROOKLYN, NY,11206,Club/Bar/Restaurant
40.84674341,-73.7862907,BRONX,15,BRONX, NY,10464,Club/Bar/Restaurant
40.72822197,-73.9812818,NEW YORK,208,MANHATTAN, NY,10009,Club/Bar/Restaurant
40.73306797,-73.99825,NEW YORK,40,MANHATTAN, NY,10011,Club/Bar/Restaurant
40.7269933,-73.98881908,NEW YORK,23,MANHATTAN, NY,10003,Club/Bar/Restaurant
40.72891907,-73.98090277,NEW YORK,36,MANHATTAN, NY,10009,Club/Bar/Restaurant
40.80311646,-73.95631961,NEW YORK,14,MANHATTAN, NY,10026,Club/Bar/Restaurant
40.71762841,-73.96344255,,33,BROOKLYN, NY,11249,Club/Bar/Restaurant
40.70000973,-73.91613554,,16,BROOKLYN, NY,11237,Club/Bar/Restaurant
40.75598052,-73.88143206,JACKSON HEIGHTS,10,QUEENS, NY,11372,Club/Bar/Restaurant
40.73044666,-74.00430446,NEW YORK,10,MANHATTAN, NY,10014,Club/Bar/Restaurant
40.78665655,-73.97575115,NEW YORK,12,MANHATTAN, NY,10024,Club/Bar/Restaurant
40.85756814,-73.93217182,NEW YORK,18,MANHATTAN, NY,10040,Club/Bar/Restaurant
40.71915709,-74.01033185,NEW YORK,32,MANHATTAN, NY,10013,Club/Bar/Restaurant
40.7516051,-73.97089504,NEW YORK,23,MANHATTAN, NY,10017,Club/Bar/Restaurant
40.76698914,-73.98350194,NEW YORK,19,MANHATTAN, NY,10019,Club/Bar/Restaurant
40.6257805,-74.02415437,,12,BROOKLYN, NY,11209,Club/Bar/Restaurant
40.65531376,-73.91606919,,23,BROOKLYN, NY,11212,Club/Bar/Restaurant
40.7193216,-73.98781748,NEW YORK,71,MANHATTAN, NY,10002,Club/Bar/Restaurant
40.63011491,-74.10888369,STATEN ISLAND,11,STATEN ISLAND, NY,10310,Club/Bar/Restaurant
40.75228836,-73.983982,NEW YORK,17,MANHATTAN, NY,10018,Club/Bar/Restaurant
40.82043292,-73.94368811,NEW YORK,18,MANHATTAN, NY,10030,Club/Bar/Restaurant
40.69975139,-73.91568506,,10,BROOKLYN, NY,11237,Club/Bar/Restaurant
40.80597242,-73.95302703,NEW YORK,19,MANHATTAN, NY,10026,Club/Bar/Restaurant
40.78145576,-73.84141438,COLLEGE POINT,29,QUEENS, NY,11356,Club/Bar/Restaurant
40.75667858,-73.92086486,ASTORIA,27,QUEENS, NY,11103,Club/Bar/Restaurant
40.6818709,-73.7660623,JAMAICA,140,QUEENS, NY,11434,Club/Bar/Restaurant
40.65045904,-73.95746105,,34,BROOKLYN, NY,11226,Club/Bar/Restaurant
40.57748673,-73.95960623,,162,BROOKLYN, NY,11235,Club/Bar/Restaurant
40.759412,-73.99561425,NEW YORK,57,MANHATTAN, NY,10036,Club/Bar/Restaurant
40.76755509,-73.91202882,ASTORIA,23,QUEENS, NY,11103,Club/Bar/Restaurant
40.76230119,-73.77033181,BAYSIDE,12,QUEENS, NY,11361,Club/Bar/Restaurant
40.70774599,-73.78732064,JAMAICA,10,QUEENS, NY,11432,Club/Bar/Restaurant
40.70222399,-73.81121022,JAMAICA,41,QUEENS, NY,11435,Club/Bar/Restaurant
40.70504946,-73.90592938,RIDGEWOOD,16,QUEENS, NY,11385,Club/Bar/Restaurant
40.74795437,-73.88094469,JACKSON HEIGHTS,13,QUEENS, NY,11372,Club/Bar/Restaurant
40.71872911,-73.99224756,NEW YORK,166,MANHATTAN, NY,10002,Club/Bar/Restaurant
40.7655706,-73.9874408,NEW YORK,18,MANHATTAN, NY,10019,Club/Bar/Restaurant
40.82513813,-73.95139477,NEW YORK,12,MANHATTAN, NY,10031,Club/Bar/Restaurant
40.71954134,-73.98949493,NEW YORK,40,MANHATTAN, NY,10002,Club/Bar/Restaurant
40.76412403,-73.98659635,NEW YORK,14,MANHATTAN, NY,10019,Club/Bar/Restaurant
40.68432691,-73.86978716,,19,BROOKLYN, NY,11208,Club/Bar/Restaurant
40.68499671,-73.86744578,,15,BROOKLYN, NY,11208,Club/Bar/Restaurant
40.7168144,-73.95883279,,13,BROOKLYN, NY,11249,Club/Bar/Restaurant
40.76455008,-73.91637195,ASTORIA,15,QUEENS, NY,11103,Club/Bar/Restaurant
40.76181566,-73.92332064,ASTORIA,51,QUEENS, NY,11106,Club/Bar/Restaurant
40.79904275,-73.94259015,NEW YORK,24,MANHATTAN, NY,10029,Club/Bar/Restaurant
40.83770759,-73.83458731,BRONX,73,BRONX, NY,10461,Club/Bar/Restaurant
40.80450501,-73.95559267,NEW YORK,31,MANHATTAN, NY,10026,Club/Bar/Restaurant
40.57572784,-73.96113718,,15,BROOKLYN, NY,11235,Club/Bar/Restaurant
40.6807742,-73.96274888,,11,BROOKLYN, NY,11238,Club/Bar/Restaurant
40.85203731,-73.93174731,NEW YORK,17,MANHATTAN, NY,10033,Club/Bar/Restaurant
40.86281834,-73.90782477,BRONX,58,BRONX, NY,10468,Club/Bar/Restaurant
40.76197072,-73.92538166,ASTORIA,70,QUEENS, NY,11106,Club/Bar/Restaurant
40.73267818,-74.00330152,NEW YORK,15,MANHATTAN, NY,10014,Club/Bar/Restaurant
40.67349156,-73.98271754,,10,BROOKLYN, NY,11215,Club/Bar/Restaurant
40.67776602,-73.97287771,,69,BROOKLYN, NY,11217,Club/Bar/Restaurant
40.82498995,-73.95148882,NEW YORK,12,MANHATTAN, NY,10031,Club/Bar/Restaurant
40.7226142,-73.97991607,NEW YORK,180,MANHATTAN, NY,10009,Club/Bar/Restaurant
40.7342125,-74.00329077,NEW YORK,32,MANHATTAN, NY,10014,Club/Bar/Restaurant
40.72709922,-73.98043787,NEW YORK,61,MANHATTAN, NY,10009,Club/Bar/Restaurant
40.76580221,-73.97656017,NEW YORK,10,MANHATTAN, NY,10019,Club/Bar/Restaurant
40.72900793,-73.98865277,NEW YORK,10,MANHATTAN, NY,10003,Club/Bar/Restaurant
40.76348475,-73.98894652,NEW YORK,33,MANHATTAN, NY,10019,Club/Bar/Restaurant
40.79769071,-73.93939131,NEW YORK,12,MANHATTAN, NY,10029,Club/Bar/Restaurant
40.72252688,-73.98308363,NEW YORK,32,MANHATTAN, NY,10009,Club/Bar/Restaurant
40.77429071,-73.94830882,NEW YORK,35,MANHATTAN, NY,10028,Club/Bar/Restaurant
40.71666424,-73.96113798,,45,BROOKLYN, NY,11249,Club/Bar/Restaurant
40.7784632,-73.90916195,ASTORIA,26,QUEENS, NY,11105,Club/Bar/Restaurant
40.72771022,-73.99926759,NEW YORK,59,MANHATTAN, NY,10012,Club/Bar/Restaurant
40.84817343,-73.93778024,NEW YORK,12,MANHATTAN, NY,10033,Club/Bar/Restaurant
40.7110115,-73.95063394,,38,BROOKLYN, NY,11211,Club/Bar/Restaurant
40.78293275,-73.97994843,NEW YORK,22,MANHATTAN, NY,10024,Club/Bar/Restaurant
40.83720479,-73.83423078,BRONX,10,BRONX, NY,10461,Club/Bar/Restaurant
40.70753974,-73.9216121,,18,BROOKLYN, NY,11237,Club/Bar/Restaurant
40.71798239,-73.99029603,NEW YORK,40,MANHATTAN, NY,10002,Club/Bar/Restaurant
40.74527188,-73.97844042,NEW YORK,87,MANHATTAN, NY,10016,Club/Bar/Restaurant
40.70254531,-73.90480405,RIDGEWOOD,16,QUEENS, NY,11385,Club/Bar/Restaurant
40.51125535,-74.24109429,STATEN ISLAND,13,STATEN ISLAND, NY,10307,Club/Bar/Restaurant
40.68337461,-73.96634216,,41,BROOKLYN, NY,11238,Club/Bar/Restaurant
40.72032678,-73.9968939,NEW YORK,20,MANHATTAN, NY,10013,Club/Bar/Restaurant
40.85903026,-73.93082191,NEW YORK,19,MANHATTAN, NY,10040,Club/Bar/Restaurant
40.82130084,-73.95792992,NEW YORK,21,MANHATTAN, NY,10031,Club/Bar/Restaurant
40.71465855,-73.99107207,NEW YORK,12,MANHATTAN, NY,10002,Club/Bar/Restaurant
40.70427792,-73.93300946,,25,BROOKLYN, NY,11206,Club/Bar/Restaurant
40.64183599,-74.01737876,,86,BROOKLYN, NY,11220,Club/Bar/Restaurant
40.8092114,-73.92282171,BRONX,22,BRONX, NY,10454,Club/Bar/Restaurant
40.71287692,-73.90517886,RIDGEWOOD,133,QUEENS, NY,11385,Club/Bar/Restaurant
40.67396577,-73.83966196,OZONE PARK,18,QUEENS, NY,11417,Club/Bar/Restaurant
40.72136648,-73.9882392,NEW YORK,22,MANHATTAN, NY,10002,Club/Bar/Restaurant
40.79876246,-73.94192943,NEW YORK,25,MANHATTAN, NY,10029,Club/Bar/Restaurant
40.74227881,-73.85511261,CORONA,26,QUEENS, NY,11368,Club/Bar/Restaurant
40.83750813,-73.86713108,BRONX,27,BRONX, NY,10460,Club/Bar/Restaurant
40.76152081,-73.92573231,ASTORIA,33,QUEENS, NY,11106,Club/Bar/Restaurant
40.7648305,-73.91699251,ASTORIA,39,QUEENS, NY,11103,Club/Bar/Restaurant
40.7092334,-73.77562212,HOLLIS,23,QUEENS, NY,11423,Club/Bar/Restaurant
40.69471209,-73.95490489,,34,BROOKLYN, NY,11205,Club/Bar/Restaurant
40.72234313,-73.9841768,NYC,15,MANHATTAN, NY,10009,Club/Bar/Restaurant
40.61265522,-74.03378786,,33,BROOKLYN, NY,11209,Club/Bar/Restaurant
40.69369409,-73.96354582,,28,BROOKLYN, NY,11205,Club/Bar/Restaurant
40.72013698,-73.95527009,,22,BROOKLYN, NY,11249,Club/Bar/Restaurant
40.82996179,-73.94786086,NEW YORK,44,MANHATTAN, NY,10031,Club/Bar/Restaurant
40.74026159,-73.99051652,NEW YORK,16,MANHATTAN, NY,10010,Club/Bar/Restaurant
40.7637552,-73.95896983,NEW YORK,11,MANHATTAN, NY,10065,Club/Bar/Restaurant
40.71763107,-73.99047284,NEW YORK,42,MANHATTAN, NY,10002,Club/Bar/Restaurant
40.73700362,-73.70990135,GLEN OAKS,12,QUEENS, NY,11004,Club/Bar/Restaurant
40.86568682,-73.92743455,NEW YORK,13,MANHATTAN, NY,10034,Club/Bar/Restaurant
40.72696506,-73.95306829,,26,BROOKLYN, NY,11222,Club/Bar/Restaurant
40.69470388,-73.95498423,,61,BROOKLYN, NY,11205,Club/Bar/Restaurant
40.78884172,-73.81380307,WHITESTONE,16,QUEENS, NY,11357,Club/Bar/Restaurant
40.70540944,-73.94462204,,61,BROOKLYN, NY,11206,Club/Bar/Restaurant
40.70941165,-73.95847666,,41,BROOKLYN, NY,11211,Club/Bar/Restaurant
40.73150602,-74.00666066,NEW YORK,17,MANHATTAN, NY,10014,Club/Bar/Restaurant
40.78303709,-73.95212964,NEW YORK,12,MANHATTAN, NY,10128,Club/Bar/Restaurant
40.67637873,-73.89163203,,10,BROOKLYN, NY,11207,Club/Bar/Restaurant
40.72936969,-73.98399834,NEW YORK,12,MANHATTAN, NY,10009,Club/Bar/Restaurant
40.75907107,-73.96235496,NEW YORK,10,MANHATTAN, NY,10022,Club/Bar/Restaurant
40.64187522,-73.94860238,,17,BROOKLYN, NY,11226,Club/Bar/Restaurant
40.69736915,-73.92388161,,25,BROOKLYN, NY,11221,Club/Bar/Restaurant
40.75637885,-73.99176672,NEW YORK,12,MANHATTAN, NY,10018,Club/Bar/Restaurant
40.71147227,-73.94389198,,50,BROOKLYN, NY,11206,Club/Bar/Restaurant
40.74737533,-73.88648557,JACKSON HEIGHTS,19,QUEENS, NY,11372,Club/Bar/Restaurant
40.77654198,-73.94963216,NEW YORK,27,MANHATTAN, NY,10028,Club/Bar/Restaurant
40.75538176,-73.9272046,ASTORIA,36,QUEENS, NY,11106,Club/Bar/Restaurant
40.68719196,-73.97461545,,11,BROOKLYN, NY,11217,Club/Bar/Restaurant
40.76577062,-73.91898768,ASTORIA,33,QUEENS, NY,11103,Club/Bar/Restaurant
40.73339718,-74.00633971,NEW YORK,10,MANHATTAN, NY,10014,Club/Bar/Restaurant
40.77714218,-73.95406195,NEW YORK,10,MANHATTAN, NY,10028,Club/Bar/Restaurant
40.5983312,-73.96093318,,11,BROOKLYN, NY,11223,Club/Bar/Restaurant
40.72001385,-73.99611108,NEW YORK,13,MANHATTAN, NY,10013,Club/Bar/Restaurant
40.70927153,-73.7754705,HOLLIS,35,QUEENS, NY,11423,Club/Bar/Restaurant
40.8635725,-73.92601242,NEW YORK,13,MANHATTAN, NY,10040,Club/Bar/Restaurant
40.76428125,-73.9985813,NEW YORK,10,MANHATTAN, NY,10036,Club/Bar/Restaurant
40.71572366,-73.99322188,NEW YORK,17,MANHATTAN, NY,10002,Club/Bar/Restaurant
40.72659664,-73.89419134,MASPETH,11,QUEENS, NY,11378,Club/Bar/Restaurant
40.67985516,-73.96417712,,15,BROOKLYN, NY,11238,Club/Bar/Restaurant
40.71575091,-73.99037932,NEW YORK,10,MANHATTAN, NY,10002,Club/Bar/Restaurant
40.76755506,-73.91199994,ASTORIA,38,QUEENS, NY,11103,Club/Bar/Restaurant
40.72735065,-74.00073963,NEW YORK,14,MANHATTAN, NY,10012,Club/Bar/Restaurant
40.58286501,-73.95546643,,23,BROOKLYN, NY,11235,Club/Bar/Restaurant
40.75698226,-73.98708147,NEW YORK,15,MANHATTAN, NY,10036,Club/Bar/Restaurant
40.86579718,-73.91999746,NEW YORK,15,MANHATTAN, NY,10034,Club/Bar/Restaurant
40.71291268,-73.95503686,,12,BROOKLYN, NY,11211,Club/Bar/Restaurant
40.72643651,-74.00565716,NEW YORK,15,MANHATTAN, NY,10013,Club/Bar/Restaurant
40.76583717,-73.99093525,NEW YORK,37,MANHATTAN, NY,10019,Club/Bar/Restaurant
40.7270994,-73.95268575,,19,BROOKLYN, NY,11222,Club/Bar/Restaurant
40.85392249,-73.914604,BRONX,12,BRONX, NY,10453,Club/Bar/Restaurant
40.70088336,-73.9135053,,97,BROOKLYN, NY,11237,Club/Bar/Restaurant
40.74534875,-73.90350864,WOODSIDE,24,QUEENS, NY,11377,Club/Bar/Restaurant
40.70068821,-73.91314851,,16,BROOKLYN, NY,11237,Club/Bar/Restaurant
40.70807123,-73.94332135,,19,BROOKLYN, NY,11206,Club/Bar/Restaurant
40.71410134,-73.94888215,,45,BROOKLYN, NY,11211,Club/Bar/Restaurant
40.72522408,-73.977848,NEW YORK,29,MANHATTAN, NY,10009,Club/Bar/Restaurant
40.77205768,-73.92543534,ASTORIA,20,QUEENS, NY,11102,Club/Bar/Restaurant
40.72909907,-74.00019123,NEW YORK,17,MANHATTAN, NY,10012,Club/Bar/Restaurant
40.74715646,-73.99126982,NEW YORK,13,MANHATTAN, NY,10001,Club/Bar/Restaurant
40.61682225,-73.93050381,,10,BROOKLYN, NY,11234,Club/Bar/Restaurant
40.64799659,-73.99847926,,54,BROOKLYN, NY,11232,Club/Bar/Restaurant
40.67298661,-73.96074525,,29,BROOKLYN, NY,11238,Club/Bar/Restaurant
40.71104762,-73.94551551,,18,BROOKLYN, NY,11206,Club/Bar/Restaurant
40.64968702,-74.00921474,,15,BROOKLYN, NY,11220,Club/Bar/Restaurant
40.73128095,-74.00669672,NEW YORK,217,MANHATTAN, NY,10014,Club/Bar/Restaurant
40.71961867,-73.99945166,NEW YORK,69,MANHATTAN, NY,10013,Club/Bar/Restaurant
40.72898724,-73.97834105,NEW YORK,53,MANHATTAN, NY,10009,Club/Bar/Restaurant
40.73911741,-74.00104649,NEW YORK,90,MANHATTAN, NY,10011,Club/Bar/Restaurant
40.73278251,-73.99814176,NEW YORK,12,MANHATTAN, NY,10011,Club/Bar/Restaurant
40.72971549,-73.98373486,NEW YORK,11,MANHATTAN, NY,10009,Club/Bar/Restaurant
40.73910094,-74.00100679,NEW YORK,38,MANHATTAN, NY,10011,Club/Bar/Restaurant
40.63795072,-74.07940149,STATEN ISLAND,40,STATEN ISLAND, NY,10301,Club/Bar/Restaurant
40.75593546,-73.96773846,NEW YORK,56,MANHATTAN, NY,10022,Club/Bar/Restaurant
40.67984155,-73.85133644,OZONE PARK,45,QUEENS, NY,11417,Club/Bar/Restaurant
40.86111875,-73.92603322,NEW YORK,32,MANHATTAN, NY,10040,Club/Bar/Restaurant
40.75800513,-73.96819227,NEW YORK,12,MANHATTAN, NY,10022,Club/Bar/Restaurant
40.79894934,-73.94241687,NEW YORK,72,MANHATTAN, NY,10029,Club/Bar/Restaurant
40.71324261,-73.95649033,,34,BROOKLYN, NY,11211,Club/Bar/Restaurant
40.72868941,-73.8955771,MASPETH,26,QUEENS, NY,11378,Club/Bar/Restaurant
40.72832504,-73.9994588,NEW YORK,35,MANHATTAN, NY,10012,Club/Bar/Restaurant
40.6401488,-73.95527326,,29,BROOKLYN, NY,11226,Club/Bar/Restaurant
40.76434915,-73.92345851,ASTORIA,15,QUEENS, NY,11106,Club/Bar/Restaurant
40.7710846,-73.9082189,ASTORIA,31,QUEENS, NY,11105,Club/Bar/Restaurant
40.76522074,-73.91392354,ASTORIA,29,QUEENS, NY,11103,Club/Bar/Restaurant
40.72706466,-73.98879381,NY,12,MANHATTAN, NY,10003,Club/Bar/Restaurant
40.67780765,-73.94976442,,29,BROOKLYN, NY,11216,Club/Bar/Restaurant
40.65335105,-74.01191459,,71,BROOKLYN, NY,11232,Club/Bar/Restaurant
40.8244039,-73.94820124,NEW YORK,18,MANHATTAN, NY,10031,Club/Bar/Restaurant
40.71484896,-73.96670864,,15,BROOKLYN, NY,11249,Club/Bar/Restaurant
40.8645253,-73.92661874,NEW YORK,31,MANHATTAN, NY,10040,Club/Bar/Restaurant
40.70694747,-73.92250008,,105,BROOKLYN, NY,11237,Club/Bar/Restaurant
40.6109084,-73.96256096,,18,BROOKLYN, NY,11230,Club/Bar/Restaurant
40.72860227,-74.00006494,NEW YORK,41,MANHATTAN, NY,10012,Club/Bar/Restaurant
40.86631495,-73.91859765,NEW YORK,17,MANHATTAN, NY,10034,Club/Bar/Restaurant
40.77576316,-73.91015493,ASTORIA,29,QUEENS, NY,11105,Club/Bar/Restaurant
40.64505314,-73.97045865,,10,BROOKLYN, NY,11218,Club/Bar/Restaurant
40.69298072,-73.75759951,SAINT ALBANS,19,QUEENS, NY,11412,Club/Bar/Restaurant
40.86606038,-73.92787523,NEW YORK,11,MANHATTAN, NY,10034,Club/Bar/Restaurant
40.86812319,-73.90044165,BRONX,10,BRONX, NY,10468,Club/Bar/Restaurant
40.80277161,-73.9676363,NEW YORK,50,MANHATTAN, NY,10025,Club/Bar/Restaurant
40.71159894,-73.76983199,HOLLIS,12,QUEENS, NY,11423,Club/Bar/Restaurant
40.7223651,-73.98423091,NEW YORK,13,MANHATTAN, NY,10009,Club/Bar/Restaurant
40.73002665,-73.99418378,NEW YORK,11,MANHATTAN, NY,10003,Club/Bar/Restaurant
40.714248,-73.95164157,,22,BROOKLYN, NY,11211,Club/Bar/Restaurant
40.71021523,-73.84925599,FOREST HILLS,110,QUEENS, NY,11375,Club/Bar/Restaurant
40.63820736,-74.01750752,,16,BROOKLYN, NY,11220,Club/Bar/Restaurant
40.72837719,-74.00077211,NEW YORK,26,MANHATTAN, NY,10012,Club/Bar/Restaurant
40.69817416,-73.94445134,,10,BROOKLYN, NY,11206,Club/Bar/Restaurant
40.72417851,-73.9788008,NEW YORK,24,MANHATTAN, NY,10009,Club/Bar/Restaurant
40.72061916,-73.8460614,FOREST HILLS,12,QUEENS, NY,11375,Club/Bar/Restaurant
40.68187155,-73.87841625,,75,BROOKLYN, NY,11208,Club/Bar/Restaurant
40.76409108,-73.98651694,NEW YORK,15,MANHATTAN, NY,10019,Club/Bar/Restaurant
40.90141806,-73.84689427,BRONX,13,BRONX, NY,10466,Club/Bar/Restaurant
40.73316801,-73.95979691,,39,BROOKLYN, NY,11222,Club/Bar/Restaurant
40.70191143,-73.93697905,,16,BROOKLYN, NY,11206,Club/Bar/Restaurant
40.87289918,-73.918181,NEW YORK,22,MANHATTAN, NY,10034,Club/Bar/Restaurant
40.74366173,-73.92306726,SUNNYSIDE,30,QUEENS, NY,11104,Club/Bar/Restaurant
40.84723219,-73.93812449,NEW YORK,24,MANHATTAN, NY,10033,Club/Bar/Restaurant
40.75729856,-73.92037322,ASTORIA,339,QUEENS, NY,11103,Club/Bar/Restaurant
40.62408812,-74.0308145,,33,BROOKLYN, NY,11209,Club/Bar/Restaurant
40.7260542,-73.98532322,NEW YORK,10,MANHATTAN, NY,10009,Club/Bar/Restaurant
40.76114066,-73.92362824,ASTORIA,15,QUEENS, NY,11106,Club/Bar/Restaurant
40.68031093,-73.96463115,,13,BROOKLYN, NY,11238,Club/Bar/Restaurant
40.74521326,-73.99236718,NEW YORK,17,MANHATTAN, NY,10001,Club/Bar/Restaurant
40.76303703,-73.98595762,NEW YORK,16,MANHATTAN, NY,10019,Club/Bar/Restaurant
40.74562238,-73.99525427,NEW YORK,13,MANHATTAN, NY,10001,Club/Bar/Restaurant
40.72009035,-74.00984497,NEW YORK,10,MANHATTAN, NY,10013,Club/Bar/Restaurant
40.78583881,-73.97666145,NEW YORK,14,MANHATTAN, NY,10024,Club/Bar/Restaurant
40.72874499,-74.0003175,NEW YORK,20,MANHATTAN, NY,10012,Club/Bar/Restaurant
40.72506594,-73.98426995,NEW YORK,42,MANHATTAN, NY,10009,Club/Bar/Restaurant
40.76567165,-73.91876037,ASTORIA,123,QUEENS, NY,11103,Club/Bar/Restaurant
40.61956208,-73.92693127,,49,BROOKLYN, NY,11234,Club/Bar/Restaurant
40.73043027,-74.00012268,NEW YORK,12,MANHATTAN, NY,10012,Club/Bar/Restaurant
40.72517834,-73.98328499,NEW YORK,10,MANHATTAN, NY,10009,Club/Bar/Restaurant
40.7271881,-73.98805056,NEW YORK,29,MANHATTAN, NY,10003,Club/Bar/Restaurant
40.68716729,-73.97475969,,81,BROOKLYN, NY,11217,Club/Bar/Restaurant
40.75608531,-73.99432588,NEW YORK,16,MANHATTAN, NY,10018,Club/Bar/Restaurant
40.72223139,-73.99174569,NEW YORK,14,MANHATTAN, NY,10002,Club/Bar/Restaurant
40.6670974,-73.99465067,,10,BROOKLYN, NY,11215,Club/Bar/Restaurant
40.7567221,-73.99444494,NEW YORK,10,MANHATTAN, NY,10018,Club/Bar/Restaurant
40.73248569,-74.00968804,NEW YORK,71,MANHATTAN, NY,10014,Club/Bar/Restaurant
40.82575824,-73.95093905,NEW YORK,12,MANHATTAN, NY,10031,Club/Bar/Restaurant
40.85209219,-73.93171834,NY,12,MANHATTAN, NY,10033,Club/Bar/Restaurant
40.75927139,-73.96221046,NEW YORK,10,MANHATTAN, NY,10022,Club/Bar/Restaurant
40.72662405,-73.89415161,MASPETH,38,QUEENS, NY,11378,Club/Bar/Restaurant
40.80203533,-73.9570969,NEW YORK,19,MANHATTAN, NY,10026,Club/Bar/Restaurant
40.72228652,-74.0035824,NEW YORK,12,MANHATTAN, NY,10013,Club/Bar/Restaurant
40.72056678,-73.84589557,FOREST HILLS,15,QUEENS, NY,11375,Club/Bar/Restaurant
40.68280954,-73.87517678,,11,BROOKLYN, NY,11208,Club/Bar/Restaurant
40.6763246,-73.98589657,,26,BROOKLYN, NY,11215,Club/Bar/Restaurant
40.76005873,-73.9840054,NEW YORK,18,MANHATTAN, NY,10019,Club/Bar/Restaurant
40.73486525,-73.98875642,NEW YORK,11,MANHATTAN, NY,10003,Club/Bar/Restaurant
40.7192033,-73.98549789,NEW YORK,36,MANHATTAN, NY,10002,Club/Bar/Restaurant
40.63798634,-74.10954149,STATEN ISLAND,51,STATEN ISLAND, NY,10310,Club/Bar/Restaurant
40.72262119,-73.9924347,NEW YORK,47,MANHATTAN, NY,10002,Club/Bar/Restaurant
40.76193294,-73.91084501,ASTORIA,12,QUEENS, NY,11103,Club/Bar/Restaurant
40.72436787,-73.97866364,NEW YORK,40,MANHATTAN, NY,10009,Club/Bar/Restaurant
40.75851818,-73.967434,NEW YORK,14,MANHATTAN, NY,10022,Club/Bar/Restaurant
40.71100589,-73.96536874,,31,BROOKLYN, NY,11249,Club/Bar/Restaurant
40.8605242,-73.92768963,NEW YORK,14,MANHATTAN, NY,10040,Club/Bar/Restaurant
40.79890019,-73.96311619,NEW YORK,23,MANHATTAN, NY,10025,Club/Bar/Restaurant
40.708612,-73.94342188,,24,BROOKLYN, NY,11206,Club/Bar/Restaurant
40.73123668,-73.98868847,NEW YORK,16,MANHATTAN, NY,10003,Club/Bar/Restaurant
40.68207809,-73.83682297,OZONE PARK,38,QUEENS, NY,11417,Club/Bar/Restaurant
40.67699328,-73.88846565,,12,BROOKLYN, NY,11207,Club/Bar/Restaurant
40.70731187,-73.93976925,,14,BROOKLYN, NY,11206,Club/Bar/Restaurant
40.85032261,-73.93301057,NYC,106,MANHATTAN, NY,10033,Club/Bar/Restaurant
40.77641157,-73.95280236,NEW YORK,17,MANHATTAN, NY,10028,Club/Bar/Restaurant
40.7468511,-73.90140603,WOODSIDE,23,QUEENS, NY,11377,Club/Bar/Restaurant
40.71837662,-73.96009803,,61,BROOKLYN, NY,11249,Club/Bar/Restaurant
